Epoch,Step,Time (seconds),Loss,Accuracy
679,7,,0.00052847,0.9083
679,10,,0.00048036,0.9148
679,13,,0.00049069,0.9091
679,14,0.023,0.0004898,0.9091
680,1,,0.00036752,0.9034
680,3,,0.00033673,0.9110
680,5,,0.00046148,0.9023
680,7,,0.00045124,0.9050
680,9,,0.00051635,0.9021
680,12,,0.00051601,0.9067
680,14,,0.00051274,0.9026
680,14,0.026,0.00051274,0.9026
681,1,,0.00034992,0.8977
681,3,,0.00043475,0.9053
681,5,,0.00038769,0.9136
681,8,,0.00036454,0.9077
681,11,,0.00043979,0.9127
681,13,,0.00047921,0.9113
681,14,0.026,0.00047883,0.9113
682,1,,0.00028251,0.8750
682,4,,0.00048824,0.9048
682,7,,0.00041468,0.9083
682,9,,0.0004824,0.9053
682,12,,0.0005137,0.9077
682,14,0.022,0.00050279,0.9074
683,1,,0.00058051,0.8352
683,4,,0.00056048,0.8949
683,7,,0.00063069,0.8945
683,9,,0.000622,0.8939
683,11,,0.00059361,0.9003
683,13,,0.00054625,0.9038
683,14,0.024,0.00054352,0.9026
684,1,,0.00037281,0.9148
684,4,,0.00078207,0.8977
684,7,,0.00061057,0.8985
684,9,,0.00055016,0.8946
684,11,,0.00050632,0.8993
684,13,,0.00053832,0.8982
684,14,0.027,0.00053605,0.8983
685,1,,0.00039464,0.9205
685,3,,0.00064194,0.9053
685,6,,0.00060557,0.9025
685,9,,0.00055513,0.8958
685,12,,0.00058242,0.9015
685,14,0.02,0.00056221,0.9017
686,1,,0.00068677,0.9034
686,4,,0.0005039,0.9006
686,6,,0.00045806,0.8968
686,8,,0.00048059,0.9006
686,10,,0.00054251,0.9006
686,13,,0.00053206,0.9038
686,14,0.026,0.00052844,0.9039
687,1,,0.00025366,0.9602
687,3,,0.00039572,0.9678
687,5,,0.00048423,0.9330
687,7,,0.00055409,0.9205
687,9,,0.00053756,0.9274
687,11,,0.00051837,0.9251
687,13,,0.00050734,0.9222
687,14,0.026,0.00050936,0.9212
688,1,,0.00065451,0.8920
688,3,,0.00051019,0.8939
688,5,,0.00059367,0.9011
688,8,,0.00061441,0.9134
688,11,,0.00059306,0.9158
688,14,,0.00055497,0.9121
688,14,0.025,0.00055497,0.9121
689,1,,0.00038978,0.9432
689,3,,0.00067029,0.9015
689,5,,0.00054974,0.9000
689,7,,0.00049648,0.8994
689,9,,0.0005316,0.9034
689,11,,0.00049096,0.9055
689,13,,0.00051481,0.9069
689,14,0.029,0.00051178,0.9069
690,1,,0.00024727,0.9205
690,3,,0.00087375,0.9242
690,5,,0.00071589,0.9136
690,7,,0.00066136,0.9067
690,9,,0.00057524,0.9034
690,11,,0.00056538,0.9013
690,13,,0.00055873,0.9008
690,14,0.032,0.00055544,0.9009
691,1,,0.00037895,0.9318
691,4,,0.00045689,0.9091
691,7,,0.00058407,0.9091
691,9,,0.00056065,0.9053
691,11,,0.00053159,0.9029
691,13,,0.00051794,0.9017
691,14,0.026,0.00051413,0.9017
692,1,,0.00060432,0.9091
692,3,,0.00055828,0.8939
692,6,,0.00044492,0.8996
692,8,,0.00049539,0.9013
692,10,,0.00055361,0.8989
692,13,,0.00047974,0.9021
692,14,0.026,0.00047632,0.9022
693,1,,0.00036076,0.8693
693,3,,0.00034178,0.8958
693,5,,0.00045147,0.8966
693,7,,0.00048921,0.9010
693,10,,0.00048569,0.9051
693,12,,0.00046237,0.9020
693,14,,0.00047044,0.9035
693,14,0.027,0.00047044,0.9035
694,1,,0.00016962,0.9034
694,3,,0.00029065,0.8977
694,5,,0.00044943,0.9091
694,7,,0.00043349,0.9115
694,9,,0.00051359,0.9110
694,11,,0.00049313,0.9034
694,13,,0.00048915,0.8990
694,14,0.027,0.00048561,0.8991
695,1,,0.00063781,0.9148
695,4,,0.00046664,0.9062
695,7,,0.00046076,0.8937
695,9,,0.00046005,0.8933
695,12,,0.00050823,0.9010
695,14,0.023,0.00048434,0.9017
696,1,,0.00055004,0.9091
696,4,,0.00053335,0.9119
696,7,,0.00047887,0.8994
696,9,,0.00051531,0.9059
696,11,,0.0005378,0.9019
696,13,,0.00052293,0.9030
696,14,0.025,0.00052152,0.9000
697,1,,0.00022194,0.9148
697,4,,0.0005276,0.9006
697,6,,0.00046285,0.8902
697,8,,0.00048078,0.8871
697,11,,0.00049716,0.8967
697,14,,0.00053281,0.8983
697,14,0.025,0.00053281,0.8983
698,1,,0.00035718,0.9091
698,4,,0.00048701,0.9148
698,7,,0.00050041,0.9140
698,10,,0.00052548,0.9125
698,12,,0.00051998,0.9148
698,14,,0.00049126,0.9143
698,14,0.024,0.00049126,0.9143
699,1,,0.00073918,0.9034
699,4,,0.00063596,0.8963
699,7,,0.00064325,0.8994
699,10,,0.00057956,0.8932
699,13,,0.00050569,0.8955
699,14,0.024,0.00050648,0.8957
700,1,,0.00027515,0.9261
700,3,,0.00050169,0.9205
700,5,,0.00047238,0.9080
700,7,,0.00046,0.9148
700,10,,0.000528,0.9136
700,12,,0.0005241,0.9134
700,14,0.025,0.00052449,0.9147
701,1,,0.00053447,0.8750
701,4,,0.00053909,0.8991
701,7,,0.00049118,0.8888
701,9,,0.00053342,0.8927
701,11,,0.00051825,0.8920
701,13,,0.00049172,0.8964
701,14,0.025,0.00051815,0.8970
702,1,,0.00023403,0.9091
702,4,,0.00041122,0.9105
702,7,,0.0004579,0.9123
702,10,,0.00058277,0.9034
702,13,,0.00060221,0.9056
702,14,0.021,0.00060264,0.9056
703,1,,0.00081818,0.9148
703,3,,0.00062322,0.8977
703,6,,0.00068677,0.9034
703,8,,0.00065082,0.9119
703,10,,0.00064279,0.9091
703,12,,0.00062945,0.9081
703,14,0.027,0.00063253,0.9087
704,1,,0.00064277,0.9489
704,4,,0.00074979,0.8892
704,6,,0.00074931,0.8958
704,8,,0.00069723,0.9048
704,11,,0.00078735,0.9029
704,13,,0.00073488,0.9038
704,14,0.025,0.00073247,0.9039
705,1,,0.00077965,0.9432
705,3,,0.00083717,0.9261
705,5,,0.00070858,0.9102
705,8,,0.00073831,0.9119
705,11,,0.00075435,0.9122
705,13,,0.00074683,0.9060
705,14,0.025,0.00075153,0.9061
706,1,,0.001,0.8750
706,3,,0.00080179,0.8958
706,5,,0.00079101,0.8955
706,8,,0.00073026,0.8864
706,10,,0.00072764,0.8898
706,13,,0.00067939,0.8920
706,14,0.026,0.00067512,0.8926
707,1,,0.0003906,0.8693
707,4,,0.00056425,0.8949
707,7,,0.00056277,0.9002
707,10,,0.00056104,0.9011
707,12,,0.00055492,0.9034
707,14,,0.0005821,0.9065
707,14,0.022,0.0005821,0.9065
708,1,,0.0011,0.9091
708,3,,0.00095545,0.8958
708,6,,0.00073308,0.9091
708,8,,0.0006974,0.9105
708,10,,0.00062878,0.9034
708,12,,0.00061707,0.9096
708,14,,0.00061283,0.9117
708,14,0.027,0.00061283,0.9117
709,1,,0.00065876,0.8693
709,4,,0.00072878,0.9020
709,6,,0.00065359,0.9044
709,8,,0.00066219,0.9062
709,11,,0.00070762,0.9070
709,13,,0.00072043,0.9060
709,14,0.027,0.00071718,0.9061
710,1,,0.0011,0.9318
710,3,,0.001,0.9280
710,5,,0.0008181,0.9216
710,8,,0.000731,0.9084
710,11,,0.00065627,0.9060
710,14,,0.00065062,0.9061
710,14,0.024,0.00065062,0.9061
711,1,,0.00054426,0.9205
711,3,,0.0005302,0.8902
711,5,,0.0004962,0.8807
711,7,,0.00050955,0.8823
711,9,,0.00063238,0.8902
711,11,,0.00062232,0.8926
711,13,,0.00061335,0.8947
711,14,0.028,0.00061159,0.8948
712,1,,0.00039684,0.9091
712,3,,0.00065369,0.8902
712,5,,0.00072124,0.8943
712,7,,0.0006935,0.8912
712,10,,0.00063823,0.9045
712,13,,0.0006446,0.9025
712,14,0.026,0.00064239,0.9026
713,1,,0.00046627,0.8636
713,3,,0.00061637,0.8731
713,5,,0.00057233,0.8705
713,7,,0.00070231,0.8791
713,10,,0.00070637,0.8920
713,13,,0.00068244,0.8920
713,14,0.025,0.0006796,0.8922
714,1,,0.00087878,0.9205
714,3,,0.00080615,0.9034
714,5,,0.00069889,0.9057
714,8,,0.00064048,0.9041
714,11,,0.00059248,0.8946
714,13,,0.00059128,0.8938
714,14,0.026,0.00058888,0.8939
715,1,,0.00087727,0.9091
715,4,,0.00060661,0.8977
715,6,,0.0005849,0.8864
715,8,,0.00061674,0.8920
715,10,,0.00057758,0.8960
715,13,,0.00056794,0.8977
715,14,0.025,0.00056804,0.8978
716,1,,0.00045016,0.9148
716,3,,0.0005826,0.9337
716,6,,0.00063294,0.9176
716,9,,0.00062377,0.9141
716,12,,0.0005813,0.9157
716,14,,0.00056728,0.9152
716,14,0.025,0.00056728,0.9152
717,1,,0.0003176,0.9091
717,3,,0.00049359,0.9223
717,6,,0.00047239,0.9129
717,9,,0.00051134,0.9078
717,11,,0.0005184,0.9091
717,13,,0.00052538,0.9065
717,14,0.026,0.00052308,0.9065
718,1,,0.00055209,0.8693
718,3,,0.0004169,0.9129
718,5,,0.00054635,0.9102
718,7,,0.00054157,0.8977
718,9,,0.00061179,0.9034
718,11,,0.00060497,0.9075
718,13,,0.00061785,0.9078
718,14,0.028,0.00061363,0.9065
719,1,,0.00058264,0.8750
719,4,,0.00052543,0.8949
719,6,,0.00066935,0.9053
719,8,,0.00061812,0.8963
719,10,,0.00055664,0.8989
719,12,,0.00053897,0.9048
719,14,,0.00054257,0.9065
719,14,0.027,0.00054257,0.9065
720,1,,0.00074832,0.8693
720,3,,0.00049639,0.8845
720,6,,0.00052266,0.8835
720,8,,0.00054458,0.8878
720,11,,0.0005492,0.8962
720,14,,0.00051472,0.9009
720,14,0.025,0.00051472,0.9009
721,1,,0.00047112,0.9091
721,3,,0.00046478,0.9091
721,6,,0.00050429,0.9091
721,8,,0.00049172,0.9041
721,10,,0.00046386,0.9068
721,12,,0.00046403,0.9105
721,14,0.028,0.00050157,0.9104
722,1,,0.00054421,0.9034
722,4,,0.00047383,0.9134
722,6,,0.00051315,0.9195
722,8,,0.00052792,0.9112
722,10,,0.00052262,0.9108
722,13,,0.00047648,0.9143
722,14,0.026,0.00047269,0.9143
723,1,,0.00056866,0.8693
723,3,,0.00043624,0.8958
723,5,,0.00048584,0.9114
723,7,,0.00046297,0.9107
723,9,,0.00050583,0.9059
723,12,,0.00051564,0.9134
723,14,,0.00049658,0.9108
723,14,0.028,0.00049658,0.9108
724,1,,0.0002696,0.9091
724,3,,0.00039645,0.9034
724,5,,0.00044406,0.9216
724,7,,0.00047829,0.9188
724,10,,0.00049447,0.9165
724,13,,0.00051264,0.9174
724,14,0.027,0.00050904,0.9143
725,1,,0.00050301,0.9148
725,3,,0.00061086,0.9148
725,6,,0.0004889,0.9223
725,8,,0.0004694,0.9190
725,10,,0.00045466,0.9136
725,13,,0.00047831,0.9165
725,14,0.027,0.00047466,0.9160
726,1,,0.00047319,0.9148
726,3,,0.00042561,0.9129
726,5,,0.00041657,0.9034
726,7,,0.00041697,0.9099
726,9,,0.00048796,0.9104
726,11,,0.00047781,0.9106
726,13,,0.00048563,0.9095
726,14,0.029,0.00048237,0.9065
727,1,,0.0006391,0.9091
727,4,,0.00045416,0.9077
727,6,,0.00051719,0.9091
727,9,,0.00051335,0.9078
727,12,,0.00050821,0.9086
727,14,,0.00047739,0.9091
727,14,0.026,0.00047739,0.9091
728,1,,0.0003839,0.9091
728,3,,0.0002913,0.9091
728,5,,0.00045355,0.9250
728,7,,0.00043852,0.9237
728,10,,0.00043847,0.9193
728,13,,0.00047728,0.9200
728,14,0.027,0.00048188,0.9199
729,1,,0.00074578,0.9205
729,3,,0.00051044,0.9110
729,5,,0.00052073,0.9193
729,8,,0.00052164,0.9126
729,11,,0.00055185,0.9158
729,14,,0.00051697,0.9091
729,14,0.025,0.00051697,0.9091
730,1,,0.00082578,0.9091
730,3,,0.00077998,0.9015
730,6,,0.000605,0.9167
730,9,,0.00053634,0.9053
730,12,,0.00057937,0.9086
730,14,,0.00057711,0.9091
730,14,0.024,0.00057711,0.9091
731,1,,0.00036305,0.8693
731,3,,0.00062416,0.8883
731,6,,0.00051472,0.8987
731,9,,0.00048334,0.8990
731,11,,0.00053003,0.9070
731,13,,0.00055444,0.9056
731,14,0.023,0.00055599,0.9056
732,1,,0.00025038,0.8864
732,4,,0.00048631,0.8920
732,7,,0.00055295,0.9058
732,9,,0.00056515,0.9078
732,11,,0.0005506,0.9060
732,14,,0.0005476,0.9035
732,14,0.026,0.0005476,0.9035
733,1,,0.0007696,0.9432
733,4,,0.00068004,0.9318
733,6,,0.00055388,0.9261
733,8,,0.00054504,0.9176
733,11,,0.00054302,0.9096
733,14,,0.00056099,0.9100
733,14,0.027,0.00056099,0.9100
734,1,,0.00021357,0.9205
734,4,,0.00051554,0.8977
734,6,,0.00052732,0.9025
734,8,,0.00047284,0.9013
734,10,,0.00051082,0.9034
734,12,,0.00048731,0.9044
734,14,,0.00050111,0.9048
734,14,0.03,0.00050111,0.9048
735,1,,0.00015481,0.9261
735,3,,0.00035495,0.9167
735,6,,0.00049073,0.9081
735,8,,0.00045419,0.9041
735,10,,0.00056149,0.9017
735,13,,0.00054296,0.8999
735,14,0.028,0.00053906,0.9000
736,1,,0.00068882,0.8636
736,3,,0.00042458,0.9034
736,5,,0.00046776,0.9034
736,8,,0.0005787,0.8999
736,10,,0.00053775,0.9017
736,12,,0.00052521,0.8996
736,14,0.027,0.00052509,0.9004
737,1,,0.00030888,0.8977
737,3,,0.00052486,0.9129
737,5,,0.00043552,0.9045
737,7,,0.00048879,0.9042
737,9,,0.00045901,0.9047
737,11,,0.00048417,0.9060
737,13,,0.00051271,0.9060
737,14,0.031,0.00051,0.9061
738,1,,0.00023764,0.8693
738,3,,0.00046319,0.8712
738,5,,0.00054489,0.8909
738,7,,0.00047755,0.8896
738,9,,0.00047932,0.8864
738,12,,0.00049577,0.8958
738,14,0.026,0.00051117,0.8987
739,1,,0.00050307,0.9034
739,3,,0.00072673,0.9091
739,5,,0.00084781,0.8955
739,7,,0.00080421,0.9002
739,9,,0.00076265,0.9028
739,11,,0.00072736,0.8967
739,13,,0.0006793,0.8916
739,14,0.027,0.00067551,0.8922
740,1,,0.00034733,0.9091
740,3,,0.00050155,0.9091
740,5,,0.00048994,0.9102
740,7,,0.00049914,0.9164
740,10,,0.0005511,0.9148
740,12,,0.00057896,0.9119
740,14,,0.00058553,0.9126
740,14,0.027,0.00058553,0.9126
741,1,,0.00025974,0.9034
741,3,,0.00049146,0.8958
741,5,,0.00056156,0.8955
741,8,,0.00050476,0.9048
741,10,,0.00056131,0.9057
741,13,,0.00054937,0.9100
741,14,0.027,0.00055338,0.9100
742,1,,0.00042291,0.8977
742,3,,0.00051733,0.8807
742,5,,0.00071055,0.8875
742,8,,0.00060653,0.8956
742,11,,0.0006422,0.8957
742,14,,0.00060124,0.8996
742,14,0.025,0.00060124,0.8996
743,1,,0.00050101,0.9034
743,4,,0.00043388,0.8977
743,6,,0.00061133,0.9081
743,8,,0.00055281,0.9105
743,11,,0.0005668,0.9039
743,14,,0.00055614,0.9000
743,14,0.026,0.00055614,0.9000
744,1,,0.00065349,0.9091
744,3,,0.0008071,0.9072
744,5,,0.00068751,0.9114
744,7,,0.00059782,0.9172
744,9,,0.00056192,0.9141
744,11,,0.00057318,0.9132
744,14,,0.00052779,0.9113
744,14,0.026,0.00052779,0.9113
745,1,,0.00072905,0.9034
745,4,,0.00057845,0.9105
745,6,,0.00056656,0.9157
745,9,,0.00058343,0.9085
745,11,,0.00051608,0.9091
745,13,,0.00050398,0.9148
745,14,0.025,0.00050113,0.9147
746,1,,0.00055027,0.9091
746,3,,0.00044756,0.9110
746,5,,0.00045671,0.9080
746,7,,0.00042767,0.9083
746,9,,0.00046924,0.9078
746,11,,0.00048061,0.9086
746,14,,0.00048892,0.9082
746,14,0.027,0.00048892,0.9082
747,1,,0.00022629,0.8920
747,3,,0.00034615,0.9186
747,6,,0.00054331,0.9148
747,8,,0.00052342,0.9112
747,11,,0.00053969,0.9127
747,13,,0.00048858,0.9126
747,14,0.026,0.00048637,0.9126
748,1,,0.00040429,0.9148
748,3,,0.00044025,0.9034
748,5,,0.00055589,0.8977
748,7,,0.00049004,0.8969
748,9,,0.00050135,0.8996
748,12,,0.00051837,0.9039
748,14,,0.00051541,0.9065
748,14,0.03,0.00051541,0.9065
749,1,,0.00018772,0.9034
749,3,,0.00040457,0.8939
749,5,,0.00045175,0.9080
749,7,,0.00057556,0.9042
749,9,,0.00055046,0.9009
749,12,,0.00047626,0.9044
749,14,,0.00048662,0.9069
749,14,0.026,0.00048662,0.9069
750,1,,0.00042949,0.9091
750,4,,0.00067499,0.8949
750,6,,0.00056019,0.9138
750,9,,0.00056939,0.9028
750,12,,0.00052564,0.9029
750,14,0.022,0.00049905,0.9091
751,1,,0.00063088,0.8977
751,3,,0.0006398,0.8731
751,5,,0.00053739,0.8875
751,8,,0.00050188,0.8977
751,11,,0.00045309,0.9044
751,14,,0.00051062,0.9052
751,14,0.022,0.00051062,0.9052
752,1,,0.00023049,0.9148
752,4,,0.00035648,0.9148
752,7,,0.00053394,0.9018
752,9,,0.00052992,0.8971
752,11,,0.00055381,0.8993
752,13,,0.00051746,0.8973
752,14,0.026,0.00052127,0.8974
753,1,,0.00046767,0.9034
753,4,,0.00058511,0.8977
753,6,,0.00049495,0.9025
753,8,,0.0004762,0.9020
753,11,,0.00053676,0.9075
753,13,,0.00053641,0.9060
753,14,0.026,0.00053332,0.9061
754,1,,0.00082562,0.9261
754,4,,0.00056674,0.9332
754,7,,0.00053045,0.9131
754,10,,0.00057579,0.9131
754,13,,0.00051533,0.9113
754,14,0.024,0.00051216,0.9113
755,1,,0.00073301,0.9091
755,3,,0.00052355,0.9261
755,5,,0.00044781,0.9114
755,7,,0.00046208,0.9107
755,10,,0.00050052,0.9125
755,12,,0.00048613,0.9100
755,14,,0.00049504,0.9100
755,14,0.026,0.00049504,0.9100
756,1,,0.00036817,0.8295
756,3,,0.0004303,0.8807
756,5,,0.00044953,0.8920
756,8,,0.00052936,0.8999
756,11,,0.00051504,0.9029
756,13,,0.00051436,0.9003
756,14,0.027,0.00051261,0.9004
757,1,,0.00021526,0.8693
757,4,,0.00037651,0.9006
757,7,,0.00056907,0.9058
757,9,,0.00054797,0.9066
757,12,,0.00054698,0.9044
757,14,,0.00054682,0.9030
757,14,0.024,0.00054682,0.9030
758,1,,0.00035334,0.8920
758,3,,0.00042583,0.9129
758,5,,0.00060155,0.9068
758,7,,0.0005607,0.9042
758,9,,0.00054025,0.9040
758,11,,0.00054796,0.9086
758,14,,0.00054403,0.9048
758,14,0.027,0.00054403,0.9048
759,1,,0.00021362,0.9148
759,3,,0.00045678,0.9110
759,6,,0.00052692,0.8987
759,8,,0.00050946,0.8977
759,10,,0.00048084,0.8972
759,13,,0.00048369,0.8982
759,14,0.024,0.00047973,0.8983
760,1,,0.00053764,0.8920
760,3,,0.00050402,0.9129
760,5,,0.00039323,0.9114
760,8,,0.00039015,0.9077
760,11,,0.00046859,0.9096
760,13,,0.00047051,0.9087
760,14,0.026,0.00046904,0.9087
761,1,,0.00055492,0.9205
761,3,,0.0005917,0.9129
761,5,,0.0004858,0.9045
761,8,,0.00049868,0.9055
761,10,,0.00048306,0.9074
761,13,,0.00048511,0.9056
761,14,0.025,0.00048423,0.9056
762,1,,0.00018247,0.9148
762,3,,0.00038905,0.9072
762,6,,0.00039236,0.9100
762,9,,0.00042594,0.9104
762,11,,0.000422,0.9070
762,13,,0.00049331,0.9087
762,14,0.025,0.00049402,0.9091
763,1,,0.00059385,0.9091
763,3,,0.00052031,0.9129
763,5,,0.00053887,0.9114
763,8,,0.00054273,0.9141
763,11,,0.00050497,0.9101
763,14,,0.00050093,0.9039
763,14,0.026,0.00050093,0.9039
764,1,,0.00059466,0.9205
764,4,,0.00038045,0.9077
764,7,,0.00045846,0.9107
764,10,,0.00045434,0.9136
764,13,,0.00047962,0.9078
764,14,0.025,0.00048033,0.9078
765,1,,0.0005339,0.9375
765,3,,0.00061546,0.8920
765,5,,0.00058562,0.9011
765,7,,0.00063551,0.8985
765,9,,0.00062003,0.9015
765,11,,0.00057838,0.8998
765,13,,0.0005306,0.9008
765,14,0.031,0.00052665,0.9009
766,1,,0.00068192,0.9205
766,4,,0.00056117,0.9034
766,6,,0.00051073,0.9072
766,9,,0.00053995,0.9034
766,11,,0.00050272,0.9081
766,13,,0.00050041,0.9082
766,14,0.026,0.00052355,0.9082
767,1,,0.00029752,0.9091
767,4,,0.00072617,0.9219
767,6,,0.00065785,0.9157
767,9,,0.00057019,0.9135
767,12,,0.00052331,0.9086
767,14,,0.00055198,0.9091
767,14,0.026,0.00055198,0.9091
768,1,,0.0004949,0.9205
768,3,,0.00072557,0.9223
768,5,,0.00064806,0.9182
768,7,,0.00067027,0.9196
768,9,,0.00061439,0.9141
768,11,,0.00064022,0.9096
768,13,,0.00060761,0.9100
768,14,0.028,0.00060451,0.9100
769,1,,0.00030422,0.8750
769,2,,0.0004378,0.8949
769,4,,0.00062358,0.9006
769,6,,0.00065723,0.9081
769,8,,0.00063155,0.9027
769,10,,0.00061635,0.9045
769,13,,0.00055383,0.9087
769,14,0.029,0.00054955,0.9091
770,1,,0.00030897,0.9261
770,3,,0.00051423,0.9110
770,5,,0.00044932,0.9080
770,8,,0.00043525,0.9070
770,11,,0.00050423,0.9044
770,13,,0.00052547,0.9038
770,14,0.025,0.00052571,0.9039
771,1,,0.00080775,0.9205
771,4,,0.0005408,0.8892
771,6,,0.0005201,0.8920
771,8,,0.00058309,0.8963
771,10,,0.00053168,0.8989
771,13,,0.00052458,0.9047
771,14,0.025,0.00052255,0.9048
772,1,,0.00026483,0.9091
772,3,,0.00051181,0.8958
772,6,,0.00053321,0.9271
772,9,,0.00047401,0.9122
772,12,,0.0004874,0.9115
772,14,,0.00051606,0.9130
772,14,0.024,0.00051606,0.9130
773,1,,0.0007133,0.9091
773,3,,0.00057983,0.9053
773,6,,0.00063784,0.9034
773,8,,0.00055301,0.9048
773,11,,0.00059318,0.8910
773,13,,0.00058377,0.8934
773,14,0.025,0.0005913,0.8935
774,1,,0.00057996,0.8636
774,3,,0.00053134,0.8958
774,6,,0.00057327,0.8911
774,9,,0.00056033,0.8977
774,12,,0.0005617,0.8911
774,14,0.024,0.00054779,0.8896
775,1,,0.00058808,0.8636
775,4,,0.00064658,0.8920
775,7,,0.00056822,0.9026
775,9,,0.00062051,0.9040
775,11,,0.00056042,0.9070
775,13,,0.00053797,0.9065
775,14,0.025,0.00053508,0.9065
776,1,,0.0005197,0.8920
776,3,,0.00048835,0.9053
776,5,,0.00048337,0.9057
776,7,,0.00051957,0.9067
776,10,,0.00051189,0.9080
776,12,,0.00048204,0.9081
776,14,0.025,0.00048084,0.9087
777,1,,0.00050771,0.9205
777,3,,0.00035624,0.9186
777,6,,0.00034747,0.9091
777,8,,0.000412,0.9020
777,10,,0.00042741,0.9085
777,12,,0.00045209,0.9091
777,14,,0.00045535,0.9100
777,14,0.026,0.00045535,0.9100
778,1,,0.00042666,0.9205
778,3,,0.00046984,0.9489
778,5,,0.0004231,0.9273
778,7,,0.00040629,0.9229
778,9,,0.00043182,0.9217
778,11,,0.00043974,0.9267
778,13,,0.00046991,0.9226
778,14,0.029,0.0004667,0.9229
779,1,,0.00049631,0.9148
779,4,,0.00044595,0.9134
779,6,,0.0004318,0.9110
779,9,,0.0004707,0.9116
779,11,,0.00046974,0.9132
779,13,,0.00045279,0.9126
779,14,0.027,0.00047039,0.9126
780,1,,0.00069545,0.9148
780,3,,0.00059941,0.9110
780,5,,0.0006723,0.9091
780,7,,0.00063103,0.9099
780,9,,0.00064834,0.9104
780,11,,0.0005893,0.9101
780,13,,0.00056222,0.9130
780,14,0.028,0.00055885,0.9130
781,1,,0.00058478,0.8466
781,3,,0.00035409,0.8807
781,5,,0.0005296,0.8886
781,7,,0.00052809,0.8920
781,9,,0.00048947,0.8958
781,11,,0.00049651,0.8993
781,13,,0.00047796,0.9012
781,14,0.027,0.00047444,0.9013
782,1,,0.00026897,0.9091
782,3,,0.00050801,0.9110
782,5,,0.00046005,0.9045
782,8,,0.00044629,0.9091
782,10,,0.00043836,0.9074
782,12,,0.00043285,0.9020
782,14,0.027,0.00047389,0.9000
783,1,,0.00020505,0.9091
783,3,,0.00041398,0.9091
783,5,,0.0005734,0.9250
783,7,,0.00049069,0.9278
783,9,,0.00055814,0.9230
783,12,,0.00052122,0.9228
783,14,0.027,0.00049251,0.9247
784,1,,0.00019481,0.9091
784,3,,0.00038468,0.9091
784,5,,0.00051937,0.9170
784,8,,0.00050842,0.9162
784,11,,0.00051454,0.9081
784,13,,0.00047127,0.9091
784,14,0.025,0.00048286,0.9091
785,1,,0.00047837,0.9205
785,4,,0.0005378,0.9077
785,6,,0.00052923,0.9006
785,8,,0.00057344,0.9048
785,11,,0.00069189,0.9055
785,13,,0.00068199,0.9012
785,14,0.025,0.0006788,0.9013
786,1,,0.00024706,0.9091
786,3,,0.0005166,0.8958
786,6,,0.00047643,0.8939
786,9,,0.00053439,0.8965
786,12,,0.00054124,0.8963
786,14,0.022,0.00055086,0.8983
787,1,,0.00033515,0.9091
787,3,,0.00043336,0.8883
787,5,,0.00057884,0.8966
787,7,,0.00057517,0.8961
787,9,,0.00057998,0.8895
787,11,,0.00061003,0.8889
787,13,,0.00061771,0.8920
787,14,0.028,0.00061471,0.8922
788,1,,0.00030673,0.8693
788,3,,0.00047772,0.8845
788,5,,0.00057304,0.8898
788,8,,0.00054123,0.8935
788,11,,0.00055041,0.8967
788,14,,0.00057409,0.8952
788,14,0.023,0.00057409,0.8952
789,1,,0.00055018,0.8693
789,4,,0.00056358,0.9034
789,6,,0.00052247,0.8987
789,8,,0.00048907,0.9034
789,11,,0.00052467,0.9050
789,14,,0.00052756,0.9052
789,14,0.025,0.00052756,0.9052
790,1,,0.0004257,0.9261
790,4,,0.00048613,0.9304
790,6,,0.00040139,0.9167
790,8,,0.00040651,0.9212
790,10,,0.0004969,0.9159
790,12,,0.0005117,0.9105
790,14,,0.0005049,0.9104
790,14,0.026,0.0005049,0.9104
791,1,,0.00099395,0.9659
791,3,,0.00067982,0.9470
791,5,,0.00063881,0.9307
791,7,,0.00055412,0.9188
791,9,,0.00054672,0.9230
791,11,,0.00053521,0.9205
791,13,,0.00048472,0.9170
791,14,0.029,0.00048236,0.9169
792,1,,0.00061744,0.9545
792,4,,0.00069527,0.9304
792,6,,0.00055594,0.9233
792,9,,0.00050665,0.9249
792,11,,0.00048854,0.9189
792,13,,0.00047359,0.9170
792,14,0.025,0.00047616,0.9169
793,1,,0.00031752,0.9432
793,3,,0.0004533,0.9356
793,5,,0.00043649,0.9273
793,8,,0.00048809,0.9247
793,10,,0.00048493,0.9227
793,12,,0.00050919,0.9205
793,14,0.026,0.00051151,0.9139
794,1,,0.00055491,0.9489
794,3,,0.00040634,0.9413
794,6,,0.00050541,0.9053
794,9,,0.00048105,0.9097
794,12,,0.00049287,0.9091
794,14,,0.00048844,0.9108
794,14,0.024,0.00048844,0.9108
795,1,,0.00027571,0.8750
795,3,,0.00058316,0.9053
795,5,,0.00062468,0.9057
795,7,,0.00057453,0.9091
795,10,,0.00051378,0.9097
795,13,,0.00047331,0.9122
795,14,0.026,0.00047058,0.9126
796,1,,0.00047578,0.8636
796,3,,0.00046871,0.8939
796,5,,0.00040921,0.9045
796,7,,0.00048057,0.9107
796,10,,0.0004997,0.9097
796,13,,0.00051857,0.9139
796,14,0.027,0.00053831,0.9139
797,1,,0.00028217,0.9205
797,3,,0.0005134,0.8902
797,5,,0.0005567,0.8864
797,7,,0.00057767,0.8912
797,9,,0.00065549,0.8952
797,11,,0.00067816,0.8977
797,13,,0.00064834,0.8938
